so_hieu,title,clause_type,content,parent_content,grandparent_content,reference,relation,error_type
3029/QĐ-UBND,Quyết định 2022 điều chỉnh Kế hoạch sử dụng đất huyện Hải Hà Quảng Ninh,vanban,"QUYẾT ĐỊNH
VỀ VIỆC PHÊ DUYỆT ĐIỀU CHỈNH, BỔ SUNG KẾ HOẠCH SỬ DỤNG ĐẤT NĂM 2022 CỦA HUYỆN HẢI HÀ
ỦY BAN NHÂN DÂN TỈNH QUẢNG NINH
Căn cứ Luật Tổ chức chính quyền địa phương năm 2015; Luật sửa đổi, bổ sung một số điều của luật tổ chức Chính phủ và luật tổ chức Chính quyền địa phương năm 2019;
Căn cứ Luật Đất đai số 45/2013/QH13 ngày 29 tháng 11 năm 2013;
Căn cứ Luật số 35/2018/QH14 về sửa đổi, bổ sung một số điều của 37 luật có liên quan đến quy hoạch;
Căn cứ Nghị định số 148/NĐ-CP ngày 18/12/2020 sửa đổi bổ sung một số nghị định quy định chi tiết thi hành Luật Đất đai;
Căn cứ Quy hoạch sử dụng đất thời kỳ 2021 - 2030 được UBND tỉnh phê duyệt tại Quyết định số 838/QĐ-UBND ngày 19/03/2021;
Căn cứ Nghị quyết số 106/NQ-HĐND ngày 09/7/2022 của Hội đồng nhân về việc thông qua danh mục các dự án, công trình thu hồi đất, có nhu cầu chuyển mục đích sử dụng đất và quyết định chủ trương chuyển mục đích sử dụng đất rừng sang mục đích khác trên địa bàn tỉnh đợt 2 năm 2022;
Căn cứ Quyết định số 2329/QĐ-UBND ngày 15/8/2022 của UBND tỉnh Quảng Ninh về việc điều chỉnh Quy mô, địa điểm dự án, công trình trong Quy hoạch sử dụng đất thời kỳ 2021 - 2030 của huyện Hải Hà;
Căn cứ Quyết định số 540/QĐ-UBND ngày 28/02/2022 của UBND tỉnh Quảng Ninh về việc phê duyệt kế hoạch sử dụng đất năm 2022 của huyện Hải Hà;
Theo đề nghị của Ủy ban nhân dân huyện Hải Hà tại Tờ trình số 85/TTr-UBND ngày 22/8/2022 và đề nghị của sở Tài nguyên và Môi trường tại Tờ trình số 373/TTr-TNMT-QHKH ngày 29 tháng 9 năm 2022 về việc phê duyệt điều chỉnh, bổ sung Kế hoạch sử dụng đất năm 2022 của huyện Hải Hà.
QUYẾT ĐỊNH:",,,Nghị quyết số 106/NQ,can_cu,FP
3029/QĐ-UBND,Quyết định 2022 điều chỉnh Kế hoạch sử dụng đất huyện Hải Hà Quảng Ninh,vanban,"QUYẾT ĐỊNH
VỀ VIỆC PHÊ DUYỆT ĐIỀU CHỈNH, BỔ SUNG KẾ HOẠCH SỬ DỤNG ĐẤT NĂM 2022 CỦA HUYỆN HẢI HÀ
ỦY BAN NHÂN DÂN TỈNH QUẢNG NINH
Căn cứ Luật Tổ chức chính quyền địa phương năm 2015; Luật sửa đổi, bổ sung một số điều của luật tổ chức Chính phủ và luật tổ chức Chính quyền địa phương năm 2019;
Căn cứ Luật Đất đai số 45/2013/QH13 ngày 29 tháng 11 năm 2013;
Căn cứ Luật số 35/2018/QH14 về sửa đổi, bổ sung một số điều của 37 luật có liên quan đến quy hoạch;
Căn cứ Nghị định số 148/NĐ-CP ngày 18/12/2020 sửa đổi bổ sung một số nghị định quy định chi tiết thi hành Luật Đất đai;
Căn cứ Quy hoạch sử dụng đất thời kỳ 2021 - 2030 được UBND tỉnh phê duyệt tại Quyết định số 838/QĐ-UBND ngày 19/03/2021;
Căn cứ Nghị quyết số 106/NQ-HĐND ngày 09/7/2022 của Hội đồng nhân về việc thông qua danh mục các dự án, công trình thu hồi đất, có nhu cầu chuyển mục đích sử dụng đất và quyết định chủ trương chuyển mục đích sử dụng đất rừng sang mục đích khác trên địa bàn tỉnh đợt 2 năm 2022;
Căn cứ Quyết định số 2329/QĐ-UBND ngày 15/8/2022 của UBND tỉnh Quảng Ninh về việc điều chỉnh Quy mô, địa điểm dự án, công trình trong Quy hoạch sử dụng đất thời kỳ 2021 - 2030 của huyện Hải Hà;
Căn cứ Quyết định số 540/QĐ-UBND ngày 28/02/2022 của UBND tỉnh Quảng Ninh về việc phê duyệt kế hoạch sử dụng đất năm 2022 của huyện Hải Hà;
Theo đề nghị của Ủy ban nhân dân huyện Hải Hà tại Tờ trình số 85/TTr-UBND ngày 22/8/2022 và đề nghị của sở Tài nguyên và Môi trường tại Tờ trình số 373/TTr-TNMT-QHKH ngày 29 tháng 9 năm 2022 về việc phê duyệt điều chỉnh, bổ sung Kế hoạch sử dụng đất năm 2022 của huyện Hải Hà.
QUYẾT ĐỊNH:",,,"Luật sửa đổi, bổ sung một số điều của luật tổ chức Chính phủ và luật tổ chức Chính quyền địa phương năm 2019",can_cu,FN
3029/QĐ-UBND,Quyết định 2022 điều chỉnh Kế hoạch sử dụng đất huyện Hải Hà Quảng Ninh,vanban,"QUYẾT ĐỊNH
VỀ VIỆC PHÊ DUYỆT ĐIỀU CHỈNH, BỔ SUNG KẾ HOẠCH SỬ DỤNG ĐẤT NĂM 2022 CỦA HUYỆN HẢI HÀ
ỦY BAN NHÂN DÂN TỈNH QUẢNG NINH
Căn cứ Luật Tổ chức chính quyền địa phương năm 2015; Luật sửa đổi, bổ sung một số điều của luật tổ chức Chính phủ và luật tổ chức Chính quyền địa phương năm 2019;
Căn cứ Luật Đất đai số 45/2013/QH13 ngày 29 tháng 11 năm 2013;
Căn cứ Luật số 35/2018/QH14 về sửa đổi, bổ sung một số điều của 37 luật có liên quan đến quy hoạch;
Căn cứ Nghị định số 148/NĐ-CP ngày 18/12/2020 sửa đổi bổ sung một số nghị định quy định chi tiết thi hành Luật Đất đai;
Căn cứ Quy hoạch sử dụng đất thời kỳ 2021 - 2030 được UBND tỉnh phê duyệt tại Quyết định số 838/QĐ-UBND ngày 19/03/2021;
Căn cứ Nghị quyết số 106/NQ-HĐND ngày 09/7/2022 của Hội đồng nhân về việc thông qua danh mục các dự án, công trình thu hồi đất, có nhu cầu chuyển mục đích sử dụng đất và quyết định chủ trương chuyển mục đích sử dụng đất rừng sang mục đích khác trên địa bàn tỉnh đợt 2 năm 2022;
Căn cứ Quyết định số 2329/QĐ-UBND ngày 15/8/2022 của UBND tỉnh Quảng Ninh về việc điều chỉnh Quy mô, địa điểm dự án, công trình trong Quy hoạch sử dụng đất thời kỳ 2021 - 2030 của huyện Hải Hà;
Căn cứ Quyết định số 540/QĐ-UBND ngày 28/02/2022 của UBND tỉnh Quảng Ninh về việc phê duyệt kế hoạch sử dụng đất năm 2022 của huyện Hải Hà;
Theo đề nghị của Ủy ban nhân dân huyện Hải Hà tại Tờ trình số 85/TTr-UBND ngày 22/8/2022 và đề nghị của sở Tài nguyên và Môi trường tại Tờ trình số 373/TTr-TNMT-QHKH ngày 29 tháng 9 năm 2022 về việc phê duyệt điều chỉnh, bổ sung Kế hoạch sử dụng đất năm 2022 của huyện Hải Hà.
QUYẾT ĐỊNH:",,,Nghị định số 148/NĐ-CP ngày 18/12/2020,can_cu,FN
3029/QĐ-UBND,Quyết định 2022 điều chỉnh Kế hoạch sử dụng đất huyện Hải Hà Quảng Ninh,vanban,"QUYẾT ĐỊNH
VỀ VIỆC PHÊ DUYỆT ĐIỀU CHỈNH, BỔ SUNG KẾ HOẠCH SỬ DỤNG ĐẤT NĂM 2022 CỦA HUYỆN HẢI HÀ
ỦY BAN NHÂN DÂN TỈNH QUẢNG NINH
Căn cứ Luật Tổ chức chính quyền địa phương năm 2015; Luật sửa đổi, bổ sung một số điều của luật tổ chức Chính phủ và luật tổ chức Chính quyền địa phương năm 2019;
Căn cứ Luật Đất đai số 45/2013/QH13 ngày 29 tháng 11 năm 2013;
Căn cứ Luật số 35/2018/QH14 về sửa đổi, bổ sung một số điều của 37 luật có liên quan đến quy hoạch;
Căn cứ Nghị định số 148/NĐ-CP ngày 18/12/2020 sửa đổi bổ sung một số nghị định quy định chi tiết thi hành Luật Đất đai;
Căn cứ Quy hoạch sử dụng đất thời kỳ 2021 - 2030 được UBND tỉnh phê duyệt tại Quyết định số 838/QĐ-UBND ngày 19/03/2021;
Căn cứ Nghị quyết số 106/NQ-HĐND ngày 09/7/2022 của Hội đồng nhân về việc thông qua danh mục các dự án, công trình thu hồi đất, có nhu cầu chuyển mục đích sử dụng đất và quyết định chủ trương chuyển mục đích sử dụng đất rừng sang mục đích khác trên địa bàn tỉnh đợt 2 năm 2022;
Căn cứ Quyết định số 2329/QĐ-UBND ngày 15/8/2022 của UBND tỉnh Quảng Ninh về việc điều chỉnh Quy mô, địa điểm dự án, công trình trong Quy hoạch sử dụng đất thời kỳ 2021 - 2030 của huyện Hải Hà;
Căn cứ Quyết định số 540/QĐ-UBND ngày 28/02/2022 của UBND tỉnh Quảng Ninh về việc phê duyệt kế hoạch sử dụng đất năm 2022 của huyện Hải Hà;
Theo đề nghị của Ủy ban nhân dân huyện Hải Hà tại Tờ trình số 85/TTr-UBND ngày 22/8/2022 và đề nghị của sở Tài nguyên và Môi trường tại Tờ trình số 373/TTr-TNMT-QHKH ngày 29 tháng 9 năm 2022 về việc phê duyệt điều chỉnh, bổ sung Kế hoạch sử dụng đất năm 2022 của huyện Hải Hà.
QUYẾT ĐỊNH:",,,Nghị quyết số 106/NQ-HĐND ngày 09/7/2022,can_cu,FN
35/2015/QĐ-UBND,Quyết định quy định phân cấp quản lý sử dụng tài sản nhà nước Cao Bằng,vanban,"QUYẾT ĐỊNH
BAN HÀNH QUY ĐỊNH PHÂN CẤP QUẢN LÝ, SỬ DỤNG TÀI SẢN NHÀ NƯỚC TRÊN ĐỊA BÀN TỈNH CAO BẰNG
ỦY BAN NHÂN DÂN TỈNH CAO BẰNG
Căn cứ Luật Tổ chức Hội đồng nhân dân và Ủy ban nhân dân ngày 26 tháng 11 năm 2003;
Căn cứ Luật Ban hành văn bản quy phạm pháp luật của Hội đồng nhân dân và Ủy ban nhân dân ngày 03 tháng 12 năm 2004;
Căn cứ Luật Quản lý, sử dụng tài sản nhà nước ngày 03 tháng 6 năm 2008;
Căn cứ Nghị định số 52/2009/NĐ-CP ngày 03 tháng 6 năm 2009 của Chính phủ Quy định chi tiết và hướng dẫn thi hành một số điều của Luật Quản lý, sử dụng tài sản nhà nước;
Căn cứ Nghị định số 29/2014/NĐ-CP ngày 10 tháng 4 năm 2014 của Chính phủ Quy định về thẩm quyền, thủ tục xác lập quyền sở hữu của Nhà nước về tài sản và quản lý, xử lý tài sản được xác lập quyền sở hữu nhà nước;
Căn cứ Thông tư số 245/2009/TT-BTC ngày 31 tháng 12 năm 2009 của Bộ Tài chính quy định thực hiện một số nội dung của Nghị định số 52/2009/NĐ-CP; Thông tư số 09/2012/TT-BTC ngày 19 tháng 01 năm 2012 của Bộ Tài chính về việc sửa đổi, bổ sung Thông tư số 245/2009/TT-BTC;
Căn cứ Thông tư số 137/2010/TT-BTC ngày 15 tháng 9 năm 2010 của Bộ Tài chính Quy định việc xác định giá khởi điểm của tài sản nhà nước bán đấu giá và chế độ tài chính của Hội đồng bán đấu giá tài sản;
Căn cứ Thông tư số 159/2014/TT-BTC ngày 27 tháng 10 năm 2014 của Bộ Tài chính Hướng dẫn thực hiện một số nội dung của Nghị định số 29/2014/NĐ-CP ngày 10 tháng 4 năm 2014 của Chính phủ;
Căn cứ Nghị quyết số 16/2015/NQ-HĐND ngày 09 tháng 7 năm 2015 của Hội đồng nhân dân tỉnh Cao Bằng Quy định phân cấp quản lý, sử dụng tài sản nhà nước trên địa bàn tỉnh Cao Bằng;
Theo đề nghị của Giám đốc Sở Tài chính,
QUYẾT ĐỊNH:",,,Nghị định số 52/2009/NĐ-CP,can_cu,FP
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,điểm a khoản 1 Điều 213 Luật Sở hữu trí tuệ,dan_chieu,FP
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,điểm d khoản 1 Điều 213 Luật Sở hữu trí tuệ,dan_chieu,FP
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,điểm b khoản 2 Điều 213 Luật Sở hữu trí tuệ,dan_chieu,FP
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,điểm c khoản 2 Điều 213 Luật Sở hữu trí tuệ,dan_chieu,FP
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,điểm a khoản 1 Điều 7 Nghị định 105/2006/NĐ-CP,dan_chieu,FN
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,điểm d khoản 1 Điều 7 Nghị định 105/2006/NĐ-CP,dan_chieu,FN
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,điểm b khoản 2 Điều 7 Nghị định 105/2006/NĐ-CP,dan_chieu,FN
105/2006/NĐ-CP,Nghị định bảo vệ quyền sở hữu trí tuệ quản lý nhà nước hướng dẫn Luật Sở hữu trí tuệ,khoan,"6. Sản phẩm có yếu tố xâm phạm quy định tại điểm a và điểm d khoản 1, điểm b và điểm c khoản 2 Điều này bị coi là hàng hoá sao chép lậu theo quy định tại Điều 213 của Luật Sở hữu trí tuệ.","Điều 7. Yếu tố xâm phạm quyền tác giả, quyền liên quan",,Điều 213 Luật Sở hữu trí tuệ,dan_chieu,FN
